date,gtrends
2017-08-15,22.75862068965517
2017-08-16,19.310344827586206
2017-08-17,17.93103448275862
2017-08-18,18.620689655172413
2017-08-19,16.7816091954023
2017-08-20,16.0
2017-08-21,15.768115942028986
2017-08-22,18.08695652173913
2017-08-23,16.231884057971016
2017-08-24,15.304347826086957
2017-08-25,15.768115942028986
2017-08-26,14.144927536231885
2017-08-27,17.0
2017-08-28,19.203703703703706
2017-08-29,22.35185185185185
2017-08-30,23.296296296296298
2017-08-31,25.185185185185187
2017-09-01,26.444444444444446
2017-09-02,26.444444444444446
2017-09-03,18.0
2017-09-03,18.0
2017-09-04,22.17857142857143
2017-09-05,23.142857142857146
2017-09-06,18.964285714285715
2017-09-07,18.0
2017-09-08,18.964285714285715
2017-09-09,15.750000000000002
2017-09-10,21.0
2017-09-11,23.142857142857142
2017-09-12,22.71428571428571
2017-09-13,30.857142857142854
2017-09-14,39.0
2017-09-15,42.857142857142854
2017-09-16,28.285714285714285
2017-09-17,16.0
2017-09-18,19.25925925925926
2017-09-19,17.185185185185183
2017-09-20,15.11111111111111
2017-09-21,15.407407407407407
2017-09-22,13.62962962962963
2017-09-23,11.851851851851851
2017-09-24,13.0
2017-09-25,15.45945945945946
2017-09-26,14.756756756756758
2017-09-27,16.16216216216216
2017-09-28,15.108108108108109
2017-09-29,14.756756756756758
2017-09-30,13.702702702702704
2017-10-01,12.0
2017-10-01,12.0
2017-10-02,13.5
2017-10-03,13.2
2017-10-04,12.6
2017-10-05,12.6
2017-10-06,11.7
2017-10-07,11.1
2017-10-08,19.0
2017-10-09,23.170731707317074
2017-10-10,23.634146341463417
2017-10-11,23.170731707317074
2017-10-12,38.926829268292686
2017-10-13,46.34146341463415
2017-10-14,31.04878048780488
2017-10-15,19.0
2017-10-16,19.0
2017-10-17,18.40625
2017-10-18,19.0
2017-10-19,17.515625
2017-10-20,21.078125
2017-10-21,23.453125
2017-10-22,20.0
2017-10-23,23.75
2017-10-24,25.9375
2017-10-25,23.125
2017-10-26,22.1875
2017-10-27,19.375
2017-10-28,16.5625
2017-10-29,27.0
2017-10-29,27.0
2017-10-30,32.02325581395349
2017-10-31,37.04651162790698
2017-11-01,45.83720930232558
2017-11-02,62.16279069767442
2017-11-03,56.51162790697674
2017-11-04,43.325581395348834
2017-11-05,27.999999999999996
2017-11-06,28.788732394366196
2017-11-07,26.028169014084504
2017-11-08,28.788732394366196
2017-11-09,26.816901408450704
2017-11-10,32.33802816901408
2017-11-11,32.33802816901408
2017-11-12,31.0
2017-11-13,28.21
2017-11-14,21.7
2017-11-15,22.01
2017-11-16,22.63
2017-11-17,26.04
2017-11-18,19.22
2017-11-19,28.0
2017-11-20,35.93333333333334
2017-11-21,39.2
2017-11-22,33.6
2017-11-23,30.8
2017-11-24,28.933333333333334
2017-11-25,32.2
2017-11-26,65.0
2017-11-26,65.0
2017-11-27,90.43478260869566
2017-11-28,104.56521739130436
2017-11-29,175.21739130434784
2017-11-30,141.30434782608697
2017-12-01,104.56521739130436
2017-12-02,84.78260869565217
2017-12-03,92.0
2017-12-04,104.26666666666668
2017-12-05,107.33333333333334
2017-12-06,144.13333333333335
2017-12-07,294.40000000000003
2017-12-08,263.73333333333335
2017-12-09,177.86666666666667
2017-12-10,85.0
2017-12-11,101.0377358490566
2017-12-12,93.01886792452831
2017-12-13,85.0
2017-12-14,73.77358490566039
2017-12-15,67.35849056603774
2017-12-16,67.35849056603774
2017-12-17,100.0
2017-12-18,97.91666666666667
2017-12-19,104.16666666666667
2017-12-20,145.83333333333334
2017-12-21,106.25000000000001
2017-12-22,208.33333333333334
2017-12-23,129.16666666666669
2017-12-24,64.0
2017-12-24,64.0
2017-12-25,53.72839506172839
2017-12-26,53.72839506172839
2017-12-27,50.5679012345679
2017-12-28,51.358024691358025
2017-12-29,45.03703703703704
2017-12-30,44.24691358024691
2017-12-31,48.0
2018-01-01,46.95652173913043
2018-01-02,55.30434782608695
2018-01-03,55.30434782608695
2018-01-04,55.30434782608695
2018-01-05,52.17391304347826
2018-01-06,45.91304347826087
2018-01-07,45.0
2018-01-08,50.11363636363636
2018-01-09,49.09090909090909
2018-01-10,49.09090909090909
2018-01-11,57.27272727272727
2018-01-12,47.04545454545455
2018-01-13,39.88636363636363
2018-01-14,57.0
2018-01-15,57.0
2018-01-16,114.0
2018-01-17,154.05405405405406
2018-01-18,106.2972972972973
2018-01-19,77.02702702702703
2018-01-20,64.70270270270271
2018-01-21,38.0
2018-01-21,38.0
2018-01-22,44.33333333333333
2018-01-23,42.75
2018-01-24,38.791666666666664
2018-01-25,38.0
2018-01-26,38.0
2018-01-27,30.875
2018-01-28,40.0
2018-01-29,38.97435897435897
2018-01-30,44.1025641025641
2018-01-31,48.205128205128204
2018-02-01,63.589743589743584
2018-02-02,81.02564102564102
2018-02-03,54.35897435897435
2018-02-04,48.0
2018-02-05,85.33333333333333
2018-02-06,106.66666666666667
2018-02-07,68.26666666666667
2018-02-08,56.53333333333333
2018-02-09,51.2
2018-02-10,40.53333333333333
2018-02-11,27.0
2018-02-12,30.176470588235293
2018-02-13,27.794117647058822
2018-02-14,28.588235294117645
2018-02-15,30.970588235294116
2018-02-16,27.794117647058822
2018-02-17,25.41176470588235
2018-02-18,24.0
2018-02-18,24.0
2018-02-19,21.978947368421053
2018-02-20,24.757894736842108
2018-02-21,25.263157894736842
2018-02-22,23.494736842105265
2018-02-23,20.46315789473684
2018-02-24,17.68421052631579
2018-02-25,19.0
2018-02-26,20.72727272727273
2018-02-27,21.590909090909093
2018-02-28,21.303030303030305
2018-03-01,19.863636363636367
2018-03-02,19.575757575757578
2018-03-03,19.0
2018-03-04,20.0
2018-03-05,22.666666666666664
2018-03-06,23.0
2018-03-07,26.0
2018-03-08,25.666666666666664
2018-03-09,27.333333333333332
2018-03-10,20.333333333333332
2018-03-11,19.0
2018-03-12,21.451612903225808
2018-03-13,19.919354838709676
2018-03-14,23.596774193548388
2018-03-15,26.967741935483872
2018-03-16,20.838709677419356
2018-03-17,19.612903225806452
2018-03-18,17.0
